Te =    100.00 Ne=   9.6033E+23 Tr =      0.00
enot    1      11567.99023
elev   9  12 f_170104    9505.3185   5.12000000E+02   1  7  0  1  0  0  0  0  0  0    4
elev   9  13 f_162003   10407.0275   8.56800000E+03   1  6  2  0  0  0  0  0  0  0    3
elev   9  14 f_161104   10721.8061   3.22560000E+04   1  6  1  1  0  0  0  0  0  0    4
elev   9  15 f_153003   11650.5950   9.13920000E+04   1  5  3  0  0  0  0  0  0  0    3
elev   9  16 f_152104   11977.0459   5.48352000E+05   1  5  2  1  0  0  0  0  0  0    4
elev   9  17 f_144003   12942.0557   4.28400000E+05   1  4  4  0  0  0  0  0  0  0    3
elev   9  18 f_143104   13279.9796   3.65568000E+06   1  4  3  1  0  0  0  0  0  0    4
elev   9  19 f_081003   17480.9633   1.80000000E+01   0  8  1  0  0  0  0  0  0  0    3
elev   9  20 f_080104   17788.1089   3.20000000E+01   0  8  0  1  0  0  0  0  0  0    4
elev   9  21 f_072003   18730.6766   1.22400000E+03   0  7  2  0  0  0  0  0  0  0    3
elev   9  22 f_071104   19049.7441   4.60800000E+03   0  7  1  1  0  0  0  0  0  0    4
elev   9  23 f_063003   20021.4961   2.28480000E+04   0  6  3  0  0  0  0  0  0  0    3
elev   9  24 f_062104   20352.2865   1.37088000E+05   0  6  2  1  0  0  0  0  0  0    4
elev   9  25 f_054003   21362.7463   1.71360000E+05   0  5  4  0  0  0  0  0  0  0    3
elev   9  26 f_053104   21705.0601   1.46227000E+06   0  5  3  1  0  0  0  0  0  0    4
enot   10       1687.63000
elev  10   1 ne280002       0.0000   1.00000000E+00   2  8  0  0  0  0  0  0  0  0    2
elev  10   2 ne271003    1069.5586   1.44000000E+02   2  7  1  0  0  0  0  0  0  0    3
elev  10   3 ne270104    1340.1348   2.56000000E+02   2  7  0  1  0  0  0  0  0  0    4
elev  10   4 ne262003    2178.1902   4.28400000E+03   2  6  2  0  0  0  0  0  0  0    3
elev  10   5 ne261104    2459.9466   1.61280000E+04   2  6  1  1  0  0  0  0  0  0    4
elev  10   6 ne253003    3324.8729   4.56960000E+04   2  5  3  0  0  0  0  0  0  0    3
elev  10   7 ne252104    3617.6130   2.74176000E+05   2  5  2  1  0  0  0  0  0  0    4
elev  10   8 ne244003    4508.5463   2.14200000E+05   2  4  4  0  0  0  0  0  0  0    3
elev  10   9 ne243104    4812.0729   1.82784000E+06   2  4  3  1  0  0  0  0  0  0    4
elev  10  10 ne181003    9102.5630   3.60000000E+01   1  8  1  0  0  0  0  0  0  0    3
elev  10  11 ne180104    9377.1345   6.40000000E+01   1  8  0  1  0  0  0  0  0  0    4
elev  10  12 ne172003   10253.9872   2.44800000E+03   1  7  2  0  0  0  0  0  0  0    3
elev  10  13 ne171104   10539.7889   9.21600000E+03   1  7  1  1  0  0  0  0  0  0    4
elev  10  14 ne163003   11445.6067   4.56960000E+04   1  6  3  0  0  0  0  0  0  0    3
elev  10  15 ne162104   11742.4420   2.74176000E+05   1  6  2  1  0  0  0  0  0  0    4
elev  10  16 ne154003   12676.3691   3.42720000E+05   1  5  4  0  0  0  0  0  0  0    3
elev  10  17 ne153104   12984.0407   2.92454000E+06   1  5  3  1  0  0  0  0  0  0    4
elev  10  18 ne082003   18527.6736   1.53000000E+02   0  8  2  0  0  0  0  0  0  0    3
elev  10  19 ne081104   18817.5383   5.76000000E+02   0  8  1  1  0  0  0  0  0  0    4
elev  10  20 ne073003   19764.3381   6.52800000E+03   0  7  3  0  0  0  0  0  0  0    3
elev  10  21 ne072104   20065.2862   3.91680000E+04   0  7  2  1  0  0  0  0  0  0    4
elev  10  22 ne064003   21042.3004   8.56800000E+04   0  6  4  0  0  0  0  0  0  0    3
elev  10  23 ne063104   21354.1348   7.31136000E+05   0  6  3  1  0  0  0  0  0  0    4
enot   11        670.07001
elev  11   1 na281003       0.0000   1.80000000E+01   2  8  1  0  0  0  0  0  0  0    3
elev  11   2 na280104     355.2470   3.20000000E+01   2  8  0  1  0  0  0  0  0  0    4
elev  11   3 na272003    1054.6834   1.22400000E+03   2  7  2  0  0  0  0  0  0  0    3
elev  11   4 na271104    1422.9446   4.60800000E+03   2  7  1  1  0  0  0  0  0  0    4
elev  11   5 na270204    1686.9452   3.96800000E+03   2  7  0  2  0  0  0  0  0  0    4
elev  11   6 na263003    2148.6661   2.28480000E+04   2  6  3  0  0  0  0  0  0  0    3
elev  11   7 na262104    2529.7095   1.37088000E+05   2  6  2  1  0  0  0  0  0  0    4
elev  11   8 na261204    2804.8706   2.49984000E+05   2  6  1  2  0  0  0  0  0  0    4
elev  11   9 na254003    3280.9269   1.71360000E+05   2  5  4  0  0  0  0  0  0  0    3
elev  11  10 na253104    3674.5202   1.46227000E+06   2  5  3  1  0  0  0  0  0  0    4
elev  11  11 na252204    3960.6449   4.24973000E+06   2  5  2  2  0  0  0  0  0  0    4
elev  11  12 na182003    9082.1908   3.06000000E+02   1  8  2  0  0  0  0  0  0  0    3
elev  11  13 na181104    9455.1858   1.15200000E+03   1  8  1  1  0  0  0  0  0  0    4
elev  11  14 na180204    9723.1737   9.92000000E+02   1  8  0  2  0  0  0  0  0  0    4
elev  11  15 na173003   10218.9044   1.30560000E+04   1  7  3  0  0  0  0  0  0  0    3
elev  11  16 na172104   10604.7412   7.83360000E+04   1  7  2  1  0  0  0  0  0  0    4
elev  11  17 na171204   10883.9394   1.42848000E+05   1  7  1  2  0  0  0  0  0  0    4
elev  11  18 na164003   11396.0404   1.71360000E+05   1  6  4  0  0  0  0  0  0  0    3
elev  11  19 na163104   11794.4864   1.46227000E+06   1  6  3  1  0  0  0  0  0  0    4
elev  11  20 na162204   12084.6982   4.24973000E+06   1  6  2  2  0  0  0  0  0  0    4
elev  11  21 na155003   12612.5467   9.59616000E+05   1  5  5  0  0  0  0  0  0  0    3
elev  11  22 na154104   13023.3690   1.09670000E+07   1  5  4  1  0  0  0  0  0  0    4
elev  11  23 na153204   13324.3972   4.53304000E+07   1  5  3  2  0  0  0  0  0  0    4
elev  11  24 na083003   18487.0101   8.16000000E+02   0  8  3  0  0  0  0  0  0  0    3
elev  11  25 na082104   18877.6613   4.89600000E+03   0  8  2  1  0  0  0  0  0  0    4
elev  11  26 na081204   19160.9144   8.92800000E+03   0  8  1  2  0  0  0  0  0  0    4
elev  11  27 na074003   19709.1293   2.44800000E+04   0  7  4  0  0  0  0  0  0  0    3
elev  11  28 na073104   20112.4493   2.08896000E+05   0  7  3  1  0  0  0  0  0  0    4
elev  11  29 na072204   20406.7658   6.07104000E+05   0  7  2  2  0  0  0  0  0  0    4
elev  11  30 na065003   20972.7739   2.39904000E+05   0  6  5  0  0  0  0  0  0  0    3
elev  11  31 na064104   21388.5296   2.74176000E+06   0  6  4  1  0  0  0  0  0  0    4
elev  11  32 na063204   21693.7124   1.13326000E+07   0  6  3  2  0  0  0  0  0  0    4
enot   12        628.52002
elev  12   1 mg282003       0.0000   1.53000000E+02   2  8  2  0  0  0  0  0  0  0    3
elev  12   2 mg281104     342.9850   5.76000000E+02   2  8  1  1  0  0  0  0  0  0    4
elev  12   3 mg280204     691.9982   4.96000000E+02   2  8  0  2  0  0  0  0  0  0    4
elev  12   4 mg273003    1040.6391   6.52800000E+03   2  7  3  0  0  0  0  0  0  0    3
elev  12   5 mg272104    1395.8961   3.91680000E+04   2  7  2  1  0  0  0  0  0  0    4
elev  12   6 mg264003    2120.8056   8.56800000E+04   2  6  4  0  0  0  0  0  0  0    3
elev  12   7 mg263104    2488.1011   7.31136000E+05   2  6  3  1  0  0  0  0  0  0    4
elev  12   8 mg255003    3239.4790   4.79808000E+05   2  5  5  0  0  0  0  0  0  0    3
